,logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
20593,C21000165,Asia Pacific,800-000352,2021-10-22,Q322Wk03,0,0,0,0,0,3,0,0,0
20594,C21000165,Asia Pacific,800-000352,2021-10-29,Q322Wk04,0,0,0,0,0,3,0,0,0
20595,C21000165,Asia Pacific,800-000352,2021-11-05,Q322Wk05,0,0,0,0,0,3,0,0,0
20596,C21000165,Asia Pacific,800-000352,2021-11-12,Q322Wk06,0,0,0,0,0,3,0,0,0
20597,C21000165,Asia Pacific,800-000352,2021-11-19,Q322Wk07,0,0,0,0,0,3,0,0,0
20598,C21000165,Asia Pacific,800-000352,2021-11-26,Q322Wk08,0,0,0,0,0,2,0,0,0
20599,C21000165,Asia Pacific,800-000352,2021-12-03,Q322Wk09,0,0,0,0,0,2,0,0,0
20600,C21000165,Asia Pacific,800-000352,2021-12-10,Q322Wk10,0,0,0,0,0,2,0,0,0
20601,C21000165,Asia Pacific,800-000352,2021-12-17,Q322Wk11,0,0,0,0,0,2,0,0,0
20602,C21000165,Asia Pacific,800-000352,2021-12-24,Q322Wk12,0,0,0,0,0,2,0,0,0
20603,C21000165,Asia Pacific,800-000352,2021-12-31,Q322Wk13,0,0,0,0,0,2,0,0,0
20604,C21000165,Asia Pacific,800-000353,2021-10-01,Q222Wk13,0,0,0,0,0,1,0,0,0
20605,C21000165,Asia Pacific,800-000353,2021-10-08,Q322Wk01,0,0,0,0,0,1,0,0,0
20606,C21000165,Asia Pacific,800-000353,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
20607,C21000165,Asia Pacific,800-000353,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
20608,C21000165,Asia Pacific,800-000353,2021-10-29,Q322Wk04,0,0,0,0,0,1,0,0,0
20609,C21000165,Asia Pacific,800-000353,2021-11-05,Q322Wk05,0,0,0,0,0,1,0,0,0
20610,C21000165,Asia Pacific,800-000353,2021-11-12,Q322Wk06,0,0,0,0,0,1,0,0,0
20611,C21000165,Asia Pacific,800-000353,2021-11-19,Q322Wk07,0,0,0,0,0,1,0,0,0
20612,C21000165,Asia Pacific,800-000353,2021-11-26,Q322Wk08,0,0,0,0,0,1,0,0,0
20613,C21000165,Asia Pacific,800-000353,2021-12-03,Q322Wk09,0,0,0,0,0,1,0,0,0
20614,C21000165,Asia Pacific,800-000353,2021-12-10,Q322Wk10,0,0,0,0,0,1,0,0,0
20615,C21000165,Asia Pacific,800-000353,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
20616,C21000165,Asia Pacific,800-000353,2021-12-24,Q322Wk12,0,0,0,0,0,1,0,0,0
20617,C21000165,Asia Pacific,800-000353,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
20618,C21000165,Asia Pacific,800-000354,2021-10-01,Q222Wk13,0,0,0,0,0,2,0,0,0
20619,C21000165,Asia Pacific,800-000354,2021-10-08,Q322Wk01,0,0,0,0,0,2,0,0,0
20620,C21000165,Asia Pacific,800-000354,2021-10-15,Q322Wk02,0,0,0,0,0,2,0,0,0
20621,C21000165,Asia Pacific,800-000354,2021-10-22,Q322Wk03,0,0,0,0,0,2,0,0,0
20622,C21000165,Asia Pacific,800-000354,2021-10-29,Q322Wk04,0,0,0,0,0,2,0,0,0
20623,C21000165,Asia Pacific,800-000354,2021-11-05,Q322Wk05,0,0,0,0,0,2,0,0,0
20624,C21000165,Asia Pacific,800-000354,2021-11-12,Q322Wk06,50,0,0,0,0,2,50,0,0
20625,C21000165,Asia Pacific,800-000354,2021-11-19,Q322Wk07,0,0,0,0,0,2,50,0,0
20626,C21000165,Asia Pacific,800-000354,2021-11-26,Q322Wk08,0,0,0,0,0,25,0,0,0
20627,C21000165,Asia Pacific,800-000354,2021-12-03,Q322Wk09,0,0,44,0,0,8,0,0,0
20628,C21000165,Asia Pacific,800-000354,2021-12-10,Q322Wk10,0,0,3,0,0,4,0,0,0
20629,C21000165,Asia Pacific,800-000354,2021-12-17,Q322Wk11,0,0,0,0,0,4,0,0,0
20630,C21000165,Asia Pacific,800-000354,2021-12-24,Q322Wk12,0,0,0,0,0,4,0,0,0
20631,C21000165,Asia Pacific,800-000354,2021-12-31,Q322Wk13,0,0,0,0,0,4,0,0,0
20632,C21000165,Asia Pacific,800-001258,2021-10-01,Q222Wk13,0,0,10,0,0,32,0,0,0
20633,C21000165,Asia Pacific,800-001258,2021-10-08,Q322Wk01,0,0,15,0,0,17,0,0,0
20634,C21000165,Asia Pacific,800-001258,2021-10-15,Q322Wk02,0,0,5,0,0,12,0,0,0
20635,C21000165,Asia Pacific,800-001258,2021-10-22,Q322Wk03,0,0,3,0,0,9,0,0,0
20636,C21000165,Asia Pacific,800-001258,2021-10-29,Q322Wk04,0,0,0,0,0,9,0,0,0
20637,C21000165,Asia Pacific,800-001258,2021-11-05,Q322Wk05,0,0,2,0,0,7,0,0,0
20638,C21000165,Asia Pacific,800-001258,2021-11-12,Q322Wk06,0,0,0,0,0,7,0,0,0
20639,C21000165,Asia Pacific,800-001258,2021-11-19,Q322Wk07,0,0,0,0,0,7,0,0,0
20640,C21000165,Asia Pacific,800-001258,2021-11-26,Q322Wk08,0,0,0,0,0,7,0,0,0
20641,C21000165,Asia Pacific,800-001258,2021-12-03,Q322Wk09,0,0,0,0,0,7,0,0,0
20642,C21000165,Asia Pacific,800-001258,2021-12-10,Q322Wk10,0,0,0,0,0,6,0,0,0
20643,C21000165,Asia Pacific,800-001258,2021-12-17,Q322Wk11,0,0,0,0,0,6,0,0,0
20644,C21000165,Asia Pacific,800-001258,2021-12-24,Q322Wk12,0,0,0,0,0,6,0,0,0
20645,C21000165,Asia Pacific,800-001258,2021-12-31,Q322Wk13,0,0,0,0,0,6,0,0,0
20646,C21000165,Asia Pacific,800-000355,2021-10-01,Q222Wk13,0,0,0,0,0,15,0,0,0
20647,C21000165,Asia Pacific,800-000355,2021-10-08,Q322Wk01,0,0,0,0,0,15,0,0,0
20648,C21000165,Asia Pacific,800-000355,2021-10-15,Q322Wk02,0,0,0,0,0,15,0,0,0
20649,C21000165,Asia Pacific,800-000355,2021-10-22,Q322Wk03,0,0,0,0,0,15,0,0,0
20650,C21000165,Asia Pacific,800-000355,2021-10-29,Q322Wk04,0,0,0,0,0,15,0,0,0
20651,C21000165,Asia Pacific,800-000355,2021-11-05,Q322Wk05,0,0,0,0,0,15,0,0,0
20652,C21000165,Asia Pacific,800-000355,2021-11-12,Q322Wk06,0,0,0,0,0,15,0,0,0
20653,C21000165,Asia Pacific,800-000355,2021-11-19,Q322Wk07,0,0,0,0,0,15,0,0,0
20654,C21000165,Asia Pacific,800-000355,2021-11-26,Q322Wk08,0,0,0,0,0,15,0,0,0
20655,C21000165,Asia Pacific,800-000355,2021-12-03,Q322Wk09,0,0,0,0,0,15,0,0,0
20656,C21000165,Asia Pacific,800-000355,2021-12-10,Q322Wk10,0,0,0,0,0,15,0,0,0
20657,C21000165,Asia Pacific,800-000355,2021-12-17,Q322Wk11,0,0,0,0,0,15,0,0,0
20658,C21000165,Asia Pacific,800-000355,2021-12-24,Q322Wk12,0,0,0,0,0,15,0,0,0
20659,C21000165,Asia Pacific,800-000355,2021-12-31,Q322Wk13,0,0,0,0,0,15,0,0,0
20660,C21000165,Asia Pacific,800-001259,2021-10-01,Q222Wk13,0,0,5,0,0,10,0,0,0
20661,C21000165,Asia Pacific,800-001259,2021-10-08,Q322Wk01,0,0,0,0,0,10,0,0,0
20662,C21000165,Asia Pacific,800-001259,2021-10-15,Q322Wk02,0,0,3,0,0,7,0,0,0
20663,C21000165,Asia Pacific,800-001259,2021-10-22,Q322Wk03,0,0,1,0,0,6,0,0,0
20664,C21000165,Asia Pacific,800-001259,2021-10-29,Q322Wk04,0,0,0,0,0,6,0,0,0
20665,C21000165,Asia Pacific,800-001259,2021-11-05,Q322Wk05,0,0,3,0,0,3,0,0,0
20666,C21000165,Asia Pacific,800-001259,2021-11-12,Q322Wk06,0,0,0,0,0,3,0,0,0
20667,C21000165,Asia Pacific,800-001259,2021-11-19,Q322Wk07,0,0,0,0,0,3,0,0,0
20668,C21000165,Asia Pacific,800-001259,2021-11-26,Q322Wk08,0,0,0,0,0,3,0,0,0
20669,C21000165,Asia Pacific,800-001259,2021-12-03,Q322Wk09,0,0,0,0,0,3,0,0,0
20670,C21000165,Asia Pacific,800-001259,2021-12-10,Q322Wk10,0,0,0,0,0,3,0,0,0
20671,C21000165,Asia Pacific,800-001259,2021-12-17,Q322Wk11,0,0,0,0,0,3,0,0,0
20672,C21000165,Asia Pacific,800-001259,2021-12-24,Q322Wk12,0,0,0,0,0,3,0,0,0
20673,C21000165,Asia Pacific,800-001259,2021-12-31,Q322Wk13,0,0,0,0,0,2,0,0,0
20674,C21000165,Asia Pacific,800-001260,2021-10-01,Q222Wk13,0,0,5,0,0,26,0,0,0
20675,C21000165,Asia Pacific,800-001260,2021-10-08,Q322Wk01,0,0,7,0,0,21,0,0,0
20676,C21000165,Asia Pacific,800-001260,2021-10-15,Q322Wk02,0,0,12,0,0,9,0,0,0
20677,C21000165,Asia Pacific,800-001260,2021-10-22,Q322Wk03,0,0,5,0,0,4,0,0,0
20678,C21000165,Asia Pacific,800-001260,2021-10-29,Q322Wk04,0,0,0,0,0,4,0,0,0
20679,C21000165,Asia Pacific,800-001260,2021-11-05,Q322Wk05,0,0,0,0,0,4,0,0,0
20680,C21000165,Asia Pacific,800-001260,2021-11-12,Q322Wk06,20,0,0,0,0,4,20,0,0
20681,C21000165,Asia Pacific,800-001260,2021-11-19,Q322Wk07,0,0,0,0,0,3,20,0,0
20682,C21000165,Asia Pacific,800-001260,2021-11-26,Q322Wk08,0,0,0,0,0,16,0,0,0
20683,C21000165,Asia Pacific,800-001260,2021-12-03,Q322Wk09,0,0,18,0,0,5,0,0,0
20684,C21000165,Asia Pacific,800-001260,2021-12-10,Q322Wk10,0,0,4,0,0,1,0,0,0
20685,C21000165,Asia Pacific,800-001260,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
20686,C21000165,Asia Pacific,800-001260,2021-12-24,Q322Wk12,0,0,0,0,0,1,0,0,0
20687,C21000165,Asia Pacific,800-001260,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
20688,C21000165,Asia Pacific,800-001261,2021-10-01,Q222Wk13,0,0,6,0,0,26,0,0,0
20689,C21000165,Asia Pacific,800-001261,2021-10-08,Q322Wk01,0,0,8,0,0,21,0,0,0
20690,C21000165,Asia Pacific,800-001261,2021-10-15,Q322Wk02,0,0,13,0,0,8,0,0,0
20691,C21000165,Asia Pacific,800-001261,2021-10-22,Q322Wk03,0,0,5,0,0,3,0,0,0
20692,C21000165,Asia Pacific,800-001261,2021-10-29,Q322Wk04,0,0,0,0,0,3,0,0,0
20693,C21000165,Asia Pacific,800-001261,2021-11-05,Q322Wk05,0,0,0,0,0,3,0,0,0
20694,C21000165,Asia Pacific,800-001261,2021-11-12,Q322Wk06,30,0,0,0,0,3,30,0,0
20695,C21000165,Asia Pacific,800-001261,2021-11-19,Q322Wk07,0,0,0,0,0,3,30,0,0
20696,C21000165,Asia Pacific,800-001261,2021-11-26,Q322Wk08,0,0,0,0,0,25,0,0,0
20697,C21000165,Asia Pacific,800-001261,2021-12-03,Q322Wk09,0,0,23,0,0,10,0,0,0
20698,C21000165,Asia Pacific,800-001261,2021-12-10,Q322Wk10,0,0,4,0,0,6,0,0,0
20699,C21000165,Asia Pacific,800-001261,2021-12-17,Q322Wk11,0,0,0,0,0,6,0,0,0
20700,C21000165,Asia Pacific,800-001261,2021-12-24,Q322Wk12,0,0,3,0,0,3,0,0,0
20701,C21000165,Asia Pacific,800-001261,2021-12-31,Q322Wk13,0,0,0,0,0,3,0,0,0
20702,C21000165,Asia Pacific,800-000358,2021-10-01,Q222Wk13,0,0,0,0,0,1,0,0,0
20703,C21000165,Asia Pacific,800-000358,2021-10-08,Q322Wk01,0,0,0,0,0,1,0,0,0
20704,C21000165,Asia Pacific,800-000358,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
20705,C21000165,Asia Pacific,800-000358,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
20706,C21000165,Asia Pacific,800-000358,2021-10-29,Q322Wk04,0,0,0,0,0,1,0,0,0
20707,C21000165,Asia Pacific,800-000358,2021-11-05,Q322Wk05,0,0,0,0,0,1,0,0,0
20708,C21000165,Asia Pacific,800-000358,2021-11-12,Q322Wk06,50,0,0,0,0,1,50,0,0
20709,C21000165,Asia Pacific,800-000358,2021-11-19,Q322Wk07,0,0,0,0,0,1,50,0,0
20710,C21000165,Asia Pacific,800-000358,2021-11-26,Q322Wk08,0,0,0,0,0,44,0,0,0
20711,C21000165,Asia Pacific,800-000358,2021-12-03,Q322Wk09,0,0,16,0,0,35,0,0,0
20712,C21000165,Asia Pacific,800-000358,2021-12-10,Q322Wk10,0,0,2,0,0,33,0,0,0
20713,C21000165,Asia Pacific,800-000358,2021-12-17,Q322Wk11,0,0,6,0,0,27,0,0,0
20714,C21000165,Asia Pacific,800-000358,2021-12-24,Q322Wk12,0,0,16,0,0,11,0,0,0
20715,C21000165,Asia Pacific,800-000358,2021-12-31,Q322Wk13,0,0,10,0,0,1,0,0,0
20716,C21000165,Asia Pacific,800-000359,2021-11-12,Q322Wk06,50,0,0,0,0,0,50,0,0
20717,C21000165,Asia Pacific,800-000359,2021-11-19,Q322Wk07,0,0,0,0,0,0,50,0,0
20718,C21000165,Asia Pacific,800-000359,2021-11-26,Q322Wk08,0,0,0,0,0,45,0,0,0
20719,C21000165,Asia Pacific,800-000359,2021-12-03,Q322Wk09,0,0,14,0,0,36,0,0,0
20720,C21000165,Asia Pacific,800-000359,2021-12-10,Q322Wk10,0,0,2,0,0,34,0,0,0
20721,C21000165,Asia Pacific,800-000359,2021-12-17,Q322Wk11,0,0,6,0,0,28,0,0,0
20722,C21000165,Asia Pacific,800-000359,2021-12-24,Q322Wk12,0,0,14,0,0,14,0,0,0
20723,C21000165,Asia Pacific,800-000359,2021-12-31,Q322Wk13,0,0,9,0,0,5,0,0,0
20724,C21000165,Asia Pacific,800-000360,2021-11-12,Q322Wk06,50,0,0,0,0,0,50,0,0
20725,C21000165,Asia Pacific,800-000360,2021-11-19,Q322Wk07,0,0,0,0,0,0,50,0,0
20726,C21000165,Asia Pacific,800-000360,2021-11-26,Q322Wk08,0,0,0,0,0,42,0,0,0
20727,C21000165,Asia Pacific,800-000360,2021-12-03,Q322Wk09,0,0,15,0,0,35,0,0,0
20728,C21000165,Asia Pacific,800-000360,2021-12-10,Q322Wk10,0,0,2,0,0,33,0,0,0
20729,C21000165,Asia Pacific,800-000360,2021-12-17,Q322Wk11,0,0,7,0,0,26,0,0,0
20730,C21000165,Asia Pacific,800-000360,2021-12-24,Q322Wk12,0,0,16,0,0,10,0,0,0
20731,C21000165,Asia Pacific,800-000360,2021-12-31,Q322Wk13,0,0,8,0,0,2,0,0,0
20732,C21000165,Asia Pacific,800-001262,2021-10-01,Q222Wk13,0,0,0,0,0,1,0,0,0
20733,C21000165,Asia Pacific,800-001262,2021-10-08,Q322Wk01,0,0,0,0,0,1,0,0,0
20734,C21000165,Asia Pacific,800-001262,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
20735,C21000165,Asia Pacific,800-001262,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
20736,C21000165,Asia Pacific,800-001262,2021-10-29,Q322Wk04,0,0,0,0,0,1,0,0,0
20737,C21000165,Asia Pacific,800-001262,2021-11-05,Q322Wk05,0,0,0,0,0,1,0,0,0
20738,C21000165,Asia Pacific,800-001262,2021-11-12,Q322Wk06,0,0,0,0,0,1,0,0,0
20739,C21000165,Asia Pacific,800-001262,2021-11-19,Q322Wk07,0,0,0,0,0,1,0,0,0
20740,C21000165,Asia Pacific,800-001262,2021-11-26,Q322Wk08,0,0,0,0,0,1,0,0,0
20741,C21000165,Asia Pacific,800-001262,2021-12-03,Q322Wk09,0,0,0,0,0,1,0,0,0
20742,C21000165,Asia Pacific,800-001262,2021-12-10,Q322Wk10,0,0,0,0,0,1,0,0,0
20743,C21000165,Asia Pacific,800-001262,2021-12-17,Q322Wk11,0,0,0,0,0,1,0,0,0
20744,C21000165,Asia Pacific,800-001262,2021-12-24,Q322Wk12,0,0,0,0,0,1,0,0,0
20745,C21000165,Asia Pacific,800-001262,2021-12-31,Q322Wk13,0,0,0,0,0,1,0,0,0
20746,C21000165,Asia Pacific,800-000362,2021-10-01,Q222Wk13,0,0,0,0,0,1,0,0,0
20747,C21000165,Asia Pacific,800-000362,2021-10-08,Q322Wk01,0,0,0,0,0,1,0,0,0
20748,C21000165,Asia Pacific,800-000362,2021-10-15,Q322Wk02,0,0,1,0,0,0,0,0,0
20749,C21000165,Asia Pacific,800-000363,2021-10-01,Q222Wk13,0,0,4,0,0,7,0,0,0
20750,C21000165,Asia Pacific,800-000363,2021-10-08,Q322Wk01,0,0,0,0,0,7,0,0,0
20751,C21000165,Asia Pacific,800-000363,2021-10-15,Q322Wk02,0,0,2,0,0,5,0,0,0
20752,C21000165,Asia Pacific,800-000363,2021-10-22,Q322Wk03,0,0,1,0,0,4,0,0,0
20753,C21000165,Asia Pacific,800-000363,2021-10-29,Q322Wk04,0,0,0,0,0,4,0,0,0
20754,C21000165,Asia Pacific,800-000363,2021-11-05,Q322Wk05,0,0,0,0,0,4,0,0,0
20755,C21000165,Asia Pacific,800-000363,2021-11-12,Q322Wk06,0,0,0,0,0,3,0,0,0
20756,C21000165,Asia Pacific,800-000363,2021-11-19,Q322Wk07,0,0,1,0,0,3,0,0,0
20757,C21000165,Asia Pacific,800-000363,2021-11-26,Q322Wk08,0,0,0,0,0,3,0,0,0
20758,C21000165,Asia Pacific,800-000363,2021-12-03,Q322Wk09,0,0,0,0,0,3,0,0,0
20759,C21000165,Asia Pacific,800-000363,2021-12-10,Q322Wk10,0,0,0,0,0,3,0,0,0
20760,C21000165,Asia Pacific,800-000363,2021-12-17,Q322Wk11,0,0,0,0,0,3,0,0,0
20761,C21000165,Asia Pacific,800-000363,2021-12-24,Q322Wk12,0,0,0,0,0,3,0,0,0
20762,C21000165,Asia Pacific,800-000363,2021-12-31,Q322Wk13,0,0,0,0,0,3,0,0,0
20763,C21000165,Asia Pacific,800-000364,2021-10-01,Q222Wk13,0,0,3,0,0,5,0,0,0
20764,C21000165,Asia Pacific,800-000364,2021-10-08,Q322Wk01,0,0,0,0,0,5,0,0,0
20765,C21000165,Asia Pacific,800-000364,2021-10-15,Q322Wk02,0,0,0,0,0,5,0,0,0
20766,C21000165,Asia Pacific,800-000364,2021-10-22,Q322Wk03,0,0,0,0,0,5,0,0,0
20767,C21000165,Asia Pacific,800-000364,2021-10-29,Q322Wk04,0,0,0,0,0,5,0,0,0
20768,C21000165,Asia Pacific,800-000364,2021-11-05,Q322Wk05,0,0,1,0,0,4,0,0,0
20769,C21000165,Asia Pacific,800-000364,2021-11-12,Q322Wk06,0,0,0,0,0,2,0,0,0
20770,C21000165,Asia Pacific,800-000364,2021-11-19,Q322Wk07,0,0,2,0,0,2,0,0,0
20771,C21000165,Asia Pacific,800-000364,2021-11-26,Q322Wk08,0,0,0,0,0,2,0,0,0
20772,C21000165,Asia Pacific,800-000364,2021-12-03,Q322Wk09,0,0,0,0,0,2,0,0,0
20773,C21000165,Asia Pacific,800-000364,2021-12-10,Q322Wk10,0,0,0,0,0,2,0,0,0
20774,C21000165,Asia Pacific,800-000364,2021-12-17,Q322Wk11,0,0,0,0,0,2,0,0,0
20775,C21000165,Asia Pacific,800-000364,2021-12-24,Q322Wk12,0,0,0,0,0,2,0,0,0
20776,C21000165,Asia Pacific,800-000364,2021-12-31,Q322Wk13,0,0,0,0,0,2,0,0,0
20777,C21000165,Asia Pacific,800-000366,2021-10-01,Q222Wk13,0,0,0,0,0,20,0,0,0
20778,C21000165,Asia Pacific,800-000366,2021-10-08,Q322Wk01,0,0,0,0,0,20,0,0,0
20779,C21000165,Asia Pacific,800-000366,2021-10-15,Q322Wk02,0,0,0,0,0,20,0,0,0
20780,C21000165,Asia Pacific,800-000366,2021-10-22,Q322Wk03,0,0,0,0,0,20,0,0,0
20781,C21000165,Asia Pacific,800-000366,2021-10-29,Q322Wk04,0,0,0,0,0,20,0,0,0
20782,C21000165,Asia Pacific,800-000366,2021-11-05,Q322Wk05,0,0,0,0,0,20,0,0,0
20783,C21000165,Asia Pacific,800-000366,2021-11-12,Q322Wk06,0,0,0,0,0,20,0,0,0
20784,C21000165,Asia Pacific,800-000366,2021-11-19,Q322Wk07,0,0,0,0,0,20,0,0,0
20785,C21000165,Asia Pacific,800-000366,2021-11-26,Q322Wk08,0,0,0,0,0,20,0,0,0
20786,C21000165,Asia Pacific,800-000366,2021-12-03,Q322Wk09,0,0,0,0,0,20,0,0,0
20787,C21000165,Asia Pacific,800-000366,2021-12-10,Q322Wk10,0,0,0,0,0,20,0,0,0
20788,C21000165,Asia Pacific,800-000366,2021-12-17,Q322Wk11,0,0,1,0,0,19,0,0,0
20789,C21000165,Asia Pacific,800-000366,2021-12-24,Q322Wk12,0,0,1,0,0,18,0,0,0
20790,C21000165,Asia Pacific,800-000366,2021-12-31,Q322Wk13,0,0,0,0,0,18,0,0,0
20791,C21000165,Asia Pacific,800-000367,2021-10-01,Q222Wk13,0,0,1,0,0,5,0,0,0
20792,C21000165,Asia Pacific,800-000367,2021-10-08,Q322Wk01,0,0,0,0,0,5,0,0,0
20793,C21000165,Asia Pacific,800-000367,2021-10-15,Q322Wk02,0,0,0,0,0,5,0,0,0
20794,C21000165,Asia Pacific,800-000367,2021-10-22,Q322Wk03,0,0,0,0,0,5,0,0,0
20795,C21000165,Asia Pacific,800-000367,2021-10-29,Q322Wk04,0,0,0,0,0,5,0,0,0
20796,C21000165,Asia Pacific,800-000367,2021-11-05,Q322Wk05,0,0,0,0,0,5,0,0,0
20797,C21000165,Asia Pacific,800-000367,2021-11-12,Q322Wk06,0,0,0,0,0,5,0,0,0
20798,C21000165,Asia Pacific,800-000367,2021-11-19,Q322Wk07,0,0,0,0,0,5,0,0,0
20799,C21000165,Asia Pacific,800-000367,2021-11-26,Q322Wk08,0,0,0,0,0,5,0,0,0
20800,C21000165,Asia Pacific,800-000367,2021-12-03,Q322Wk09,0,0,0,0,0,5,0,0,0
20801,C21000165,Asia Pacific,800-000367,2021-12-10,Q322Wk10,0,0,0,0,0,5,0,0,0
20802,C21000165,Asia Pacific,800-000367,2021-12-17,Q322Wk11,0,0,1,0,0,4,0,0,0
20803,C21000165,Asia Pacific,800-000367,2021-12-24,Q322Wk12,0,0,1,0,0,3,0,0,0
20804,C21000165,Asia Pacific,800-000367,2021-12-31,Q322Wk13,0,0,0,0,0,3,0,0,0
20805,C21000165,Asia Pacific,800-000369,2021-10-01,Q222Wk13,0,0,0,0,0,14,0,0,0
20806,C21000165,Asia Pacific,800-000369,2021-10-08,Q322Wk01,0,0,0,0,0,14,0,0,0
20807,C21000165,Asia Pacific,800-000369,2021-10-15,Q322Wk02,0,0,0,0,0,14,0,0,0
20808,C21000165,Asia Pacific,800-000369,2021-10-22,Q322Wk03,0,0,0,0,0,14,0,0,0
20809,C21000165,Asia Pacific,800-000369,2021-10-29,Q322Wk04,0,0,0,0,0,14,0,0,0
20810,C21000165,Asia Pacific,800-000369,2021-11-05,Q322Wk05,0,0,1,0,0,13,0,0,0
20811,C21000165,Asia Pacific,800-000369,2021-11-12,Q322Wk06,0,0,0,0,0,13,0,0,0
20812,C21000165,Asia Pacific,800-000369,2021-11-19,Q322Wk07,0,0,0,0,0,13,0,0,0
20813,C21000165,Asia Pacific,800-000369,2021-11-26,Q322Wk08,0,0,0,0,0,13,0,0,0
20814,C21000165,Asia Pacific,800-000369,2021-12-03,Q322Wk09,0,0,0,0,0,13,0,0,0
20815,C21000165,Asia Pacific,800-000369,2021-12-10,Q322Wk10,0,0,1,0,0,12,0,0,0
20816,C21000165,Asia Pacific,800-000369,2021-12-17,Q322Wk11,0,0,0,0,0,12,0,0,0
20817,C21000165,Asia Pacific,800-000369,2021-12-24,Q322Wk12,0,0,0,0,0,12,0,0,0
20818,C21000165,Asia Pacific,800-000369,2021-12-31,Q322Wk13,0,0,2,0,0,10,0,0,0
20819,C21000165,Asia Pacific,800-001263,2021-10-01,Q222Wk13,0,0,0,0,0,10,0,0,0
20820,C21000165,Asia Pacific,800-001263,2021-10-08,Q322Wk01,0,0,1,0,0,9,0,0,0
20821,C21000165,Asia Pacific,800-001263,2021-10-15,Q322Wk02,0,0,0,0,0,9,0,0,0
20822,C21000165,Asia Pacific,800-001263,2021-10-22,Q322Wk03,0,0,1,0,0,8,0,0,0
20823,C21000165,Asia Pacific,800-001263,2021-10-29,Q322Wk04,0,0,0,0,0,7,0,0,0
20824,C21000165,Asia Pacific,800-001263,2021-11-05,Q322Wk05,0,0,2,0,0,6,0,0,0
20825,C21000165,Asia Pacific,800-001263,2021-11-12,Q322Wk06,0,0,0,0,0,6,0,0,0
20826,C21000165,Asia Pacific,800-001263,2021-11-19,Q322Wk07,0,0,0,0,0,6,0,0,0
20827,C21000165,Asia Pacific,800-001263,2021-11-26,Q322Wk08,0,0,0,0,0,6,0,0,0
20828,C21000165,Asia Pacific,800-001263,2021-12-03,Q322Wk09,0,0,0,0,0,6,0,0,0
20829,C21000165,Asia Pacific,800-001263,2021-12-10,Q322Wk10,0,0,0,0,0,6,0,0,0
20830,C21000165,Asia Pacific,800-001263,2021-12-17,Q322Wk11,0,0,0,0,0,6,0,0,0
20831,C21000165,Asia Pacific,800-001263,2021-12-24,Q322Wk12,0,0,1,0,0,5,0,0,0
20832,C21000165,Asia Pacific,800-001263,2021-12-31,Q322Wk13,0,0,1,0,0,4,0,0,0
20833,C21000165,Asia Pacific,800-001264,2021-10-01,Q222Wk13,0,0,0,0,0,10,0,0,0
20834,C21000165,Asia Pacific,800-001264,2021-10-08,Q322Wk01,0,0,1,0,0,9,0,0,0
20835,C21000165,Asia Pacific,800-001264,2021-10-15,Q322Wk02,0,0,0,0,0,9,0,0,0
20836,C21000165,Asia Pacific,800-001264,2021-10-22,Q322Wk03,0,0,0,0,0,9,0,0,0
20837,C21000165,Asia Pacific,800-001264,2021-10-29,Q322Wk04,0,0,0,0,0,9,0,0,0
20838,C21000165,Asia Pacific,800-001264,2021-11-05,Q322Wk05,0,0,0,0,0,9,0,0,0
20839,C21000165,Asia Pacific,800-001264,2021-11-12,Q322Wk06,0,0,0,0,0,9,0,0,0
20840,C21000165,Asia Pacific,800-001264,2021-11-19,Q322Wk07,0,0,0,0,0,9,0,0,0
20841,C21000165,Asia Pacific,800-001264,2021-11-26,Q322Wk08,0,0,0,0,0,9,0,0,0
20842,C21000165,Asia Pacific,800-001264,2021-12-03,Q322Wk09,0,0,0,0,0,9,0,0,0
20843,C21000165,Asia Pacific,800-001264,2021-12-10,Q322Wk10,0,0,0,0,0,9,0,0,0
20844,C21000165,Asia Pacific,800-001264,2021-12-17,Q322Wk11,0,0,0,0,0,9,0,0,0
20845,C21000165,Asia Pacific,800-001264,2021-12-24,Q322Wk12,0,0,0,0,0,9,0,0,0
20846,C21000165,Asia Pacific,800-001264,2021-12-31,Q322Wk13,0,0,0,0,0,9,0,0,0
20847,C21000165,Asia Pacific,800-001265,2021-10-01,Q222Wk13,0,0,0,0,0,1,0,0,0
20848,C21000165,Asia Pacific,800-001265,2021-10-08,Q322Wk01,0,0,0,0,0,1,0,0,0
20849,C21000165,Asia Pacific,800-001265,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
20850,C21000165,Asia Pacific,800-001265,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
