logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
C21000111,Asia Pacific,800-000482,11/12/2021,Q322Wk06,0,0,1,0,0,12,2096,0,0
C21000111,Asia Pacific,800-000482,11/19/2021,Q322Wk07,0,0,-1,0,0,13,2096,0,0
C21000111,Asia Pacific,800-000482,11/26/2021,Q322Wk08,3752,0,0,0,0,1649,4216,0,0
C21000111,Asia Pacific,800-000482,12/3/2021,Q322Wk09,0,0,129,0,0,1518,3752,0,0
C21000111,Asia Pacific,800-000482,12/10/2021,Q322Wk10,0,0,784,0,0,732,3752,0,0
C21000111,Asia Pacific,800-000482,12/17/2021,Q322Wk11,0,0,726,0,0,406,3752,0,0
C21000111,Asia Pacific,800-000482,12/24/2021,Q322Wk12,2228,0,391,0,0,79,2228,0,0
C21000111,Asia Pacific,800-000482,12/31/2021,Q322Wk13,0,0,89,0,0,3742,2228,0,0
C21000111,Asia Pacific,800-000483,10/1/2021,Q222Wk13,0,0,3,0,0,217,0,0,0
C21000111,Asia Pacific,800-000483,10/8/2021,Q322Wk01,0,0,1,0,0,215,0,0,0
C21000111,Asia Pacific,800-000483,10/15/2021,Q322Wk02,0,0,5,0,0,210,0,0,0
C21000111,Asia Pacific,800-000483,10/22/2021,Q322Wk03,0,0,7,0,0,203,0,0,0
C21000111,Asia Pacific,800-000483,10/29/2021,Q322Wk04,0,0,6,0,0,197,0,0,0
C21000111,Asia Pacific,800-000483,11/5/2021,Q322Wk05,0,0,2,0,0,195,0,0,0
C21000111,Asia Pacific,800-000483,11/12/2021,Q322Wk06,0,0,3,0,0,192,0,0,0
C21000111,Asia Pacific,800-000483,11/19/2021,Q322Wk07,0,0,5,0,0,187,0,0,0
C21000111,Asia Pacific,800-000483,11/26/2021,Q322Wk08,0,0,1,0,0,186,0,0,0
C21000111,Asia Pacific,800-000483,12/3/2021,Q322Wk09,0,0,5,0,0,172,0,0,0
C21000111,Asia Pacific,800-000483,12/10/2021,Q322Wk10,0,0,10,0,0,171,0,0,0
C21000111,Asia Pacific,800-000483,12/17/2021,Q322Wk11,0,0,2,0,0,169,0,0,0
C21000111,Asia Pacific,800-000483,12/24/2021,Q322Wk12,0,0,2,0,0,167,0,0,0
C21000111,Asia Pacific,800-000483,12/31/2021,Q322Wk13,0,0,6,0,0,161,0,0,0
C21000111,Asia Pacific,800-000484,10/1/2021,Q222Wk13,104,0,4,0,0,74,104,0,0
C21000111,Asia Pacific,800-000484,10/8/2021,Q322Wk01,0,0,100,0,0,74,104,0,0
C21000111,Asia Pacific,800-000484,10/15/2021,Q322Wk02,0,0,35,0,0,39,104,0,0
C21000111,Asia Pacific,800-000484,10/22/2021,Q322Wk03,0,0,21,0,0,18,104,0,0
C21000111,Asia Pacific,800-000484,10/29/2021,Q322Wk04,256,0,3,0,0,15,256,0,0
C21000111,Asia Pacific,800-000484,11/5/2021,Q322Wk05,0,0,0,0,0,15,256,0,0
C21000111,Asia Pacific,800-000484,11/12/2021,Q322Wk06,0,0,2,0,0,13,256,0,0
C21000111,Asia Pacific,800-000484,11/19/2021,Q322Wk07,0,0,0,0,0,117,256,0,0
C21000111,Asia Pacific,800-000484,11/26/2021,Q322Wk08,0,0,1,0,0,260,0,0,0
C21000111,Asia Pacific,800-000484,12/3/2021,Q322Wk09,48,0,10,0,0,354,48,0,0
C21000111,Asia Pacific,800-000484,12/10/2021,Q322Wk10,8,0,8,0,0,354,56,0,0
C21000111,Asia Pacific,800-000484,12/17/2021,Q322Wk11,0,0,0,0,0,354,56,0,0
C21000111,Asia Pacific,800-000484,12/24/2021,Q322Wk12,0,0,8,0,0,346,56,0,0
C21000111,Asia Pacific,800-000484,12/31/2021,Q322Wk13,0,0,50,0,0,296,8,0,0
C21000111,Asia Pacific,800-000485,10/1/2021,Q222Wk13,0,0,5,0,0,394,0,0,0
C21000111,Asia Pacific,800-000485,10/8/2021,Q322Wk01,0,0,26,0,0,363,0,0,0
C21000111,Asia Pacific,800-000485,10/15/2021,Q322Wk02,0,0,87,0,0,287,0,0,0
C21000111,Asia Pacific,800-000485,10/22/2021,Q322Wk03,0,0,20,0,0,267,0,0,0
C21000111,Asia Pacific,800-000485,10/29/2021,Q322Wk04,0,0,0,0,0,267,0,0,0
C21000111,Asia Pacific,800-000485,11/5/2021,Q322Wk05,0,0,0,0,0,267,0,0,0
C21000111,Asia Pacific,800-000485,11/12/2021,Q322Wk06,0,0,0,0,0,267,0,0,0
C21000111,Asia Pacific,800-000485,11/19/2021,Q322Wk07,0,0,0,0,0,267,0,0,0
C21000111,Asia Pacific,800-000485,11/26/2021,Q322Wk08,0,0,1,0,0,266,0,0,0
C21000111,Asia Pacific,800-000485,12/3/2021,Q322Wk09,0,0,0,0,0,266,0,0,0
C21000111,Asia Pacific,800-000485,12/10/2021,Q322Wk10,0,0,1,0,0,265,0,0,0
C21000111,Asia Pacific,800-000485,12/17/2021,Q322Wk11,0,0,3,0,0,262,0,0,0
C21000111,Asia Pacific,800-000485,12/24/2021,Q322Wk12,0,0,0,0,0,262,0,0,0
C21000111,Asia Pacific,800-000485,12/31/2021,Q322Wk13,0,0,3,0,0,259,0,0,0
C21000111,Asia Pacific,800-000486,10/1/2021,Q222Wk13,0,0,12,0,0,377,0,0,0
C21000111,Asia Pacific,800-000486,10/8/2021,Q322Wk01,0,0,8,0,0,377,0,0,0
C21000111,Asia Pacific,800-000486,10/15/2021,Q322Wk02,0,0,33,0,0,344,0,0,0
C21000111,Asia Pacific,800-000486,10/22/2021,Q322Wk03,0,0,222,0,0,122,0,0,0
C21000111,Asia Pacific,800-000486,10/29/2021,Q322Wk04,476,0,70,0,0,52,476,0,0
C21000111,Asia Pacific,800-000486,11/5/2021,Q322Wk05,0,0,17,0,0,30,476,0,0
C21000111,Asia Pacific,800-000486,11/12/2021,Q322Wk06,292,0,35,0,0,0,768,0,0
C21000111,Asia Pacific,800-000486,11/19/2021,Q322Wk07,0,0,0,0,0,0,768,0,0
C21000111,Asia Pacific,800-000486,11/26/2021,Q322Wk08,0,0,0,0,0,476,292,0,0
C21000111,Asia Pacific,800-000486,12/3/2021,Q322Wk09,28,0,0,0,0,476,320,0,0
C21000111,Asia Pacific,800-000486,12/10/2021,Q322Wk10,84,0,142,0,0,334,112,0,0
C21000111,Asia Pacific,800-000486,12/17/2021,Q322Wk11,0,0,52,0,0,282,112,0,0
C21000111,Asia Pacific,800-000486,12/24/2021,Q322Wk12,52,0,77,0,0,205,164,0,0
C21000111,Asia Pacific,800-000486,12/31/2021,Q322Wk13,20,0,53,0,0,152,156,0,0
C21000111,Asia Pacific,800-000487,10/1/2021,Q222Wk13,0,0,13,0,0,508,0,0,0
C21000111,Asia Pacific,800-000487,10/8/2021,Q322Wk01,0,0,34,0,0,501,0,0,0
C21000111,Asia Pacific,800-000487,10/15/2021,Q322Wk02,0,0,41,0,0,461,0,0,0
C21000111,Asia Pacific,800-000487,10/22/2021,Q322Wk03,0,0,31,0,0,430,0,0,0
C21000111,Asia Pacific,800-000487,10/29/2021,Q322Wk04,0,0,3,0,0,427,0,0,0
C21000111,Asia Pacific,800-000487,11/5/2021,Q322Wk05,0,0,10,0,0,412,0,0,0
C21000111,Asia Pacific,800-000487,11/12/2021,Q322Wk06,0,0,12,0,0,405,0,0,0
C21000111,Asia Pacific,800-000487,11/19/2021,Q322Wk07,0,0,3,0,0,402,0,0,0
C21000111,Asia Pacific,800-000487,11/26/2021,Q322Wk08,0,0,16,0,0,386,0,0,0
C21000111,Asia Pacific,800-000487,12/3/2021,Q322Wk09,0,0,-7,0,0,386,0,0,0
C21000111,Asia Pacific,800-000487,12/10/2021,Q322Wk10,80,0,23,0,0,369,80,0,0
C21000111,Asia Pacific,800-000487,12/17/2021,Q322Wk11,0,0,17,0,0,353,80,0,0
C21000111,Asia Pacific,800-000487,12/24/2021,Q322Wk12,0,0,28,0,0,325,80,0,0
C21000111,Asia Pacific,800-000487,12/31/2021,Q322Wk13,0,0,68,0,0,257,80,0,0
C21000111,Asia Pacific,800-000488,10/1/2021,Q222Wk13,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,10/8/2021,Q322Wk01,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,10/15/2021,Q322Wk02,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,10/22/2021,Q322Wk03,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,10/29/2021,Q322Wk04,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,11/5/2021,Q322Wk05,0,0,0,0,0,416,0,0,0
C21000111,Asia Pacific,800-000488,11/12/2021,Q322Wk06,0,0,1,0,0,415,0,0,0
C21000111,Asia Pacific,800-000488,11/19/2021,Q322Wk07,0,0,1,0,0,414,0,0,0
C21000111,Asia Pacific,800-000488,11/26/2021,Q322Wk08,0,0,3,0,0,411,0,0,0
C21000111,Asia Pacific,800-000488,12/3/2021,Q322Wk09,0,0,0,0,0,411,0,0,0
C21000111,Asia Pacific,800-000488,12/10/2021,Q322Wk10,0,0,1,0,0,410,0,0,0
C21000111,Asia Pacific,800-000488,12/17/2021,Q322Wk11,0,0,0,0,0,410,0,0,0
C21000111,Asia Pacific,800-000488,12/24/2021,Q322Wk12,0,0,1,0,0,409,0,0,0
C21000111,Asia Pacific,800-000488,12/31/2021,Q322Wk13,0,0,2,0,0,407,0,0,0
C21000111,Asia Pacific,800-000489,10/1/2021,Q222Wk13,0,0,42,0,0,22,0,0,0
C21000111,Asia Pacific,800-000489,10/8/2021,Q322Wk01,0,0,-47,0,0,91,0,0,0
C21000111,Asia Pacific,800-000489,10/15/2021,Q322Wk02,0,0,44,0,0,48,0,0,0
C21000111,Asia Pacific,800-000489,10/22/2021,Q322Wk03,0,0,40,0,0,8,0,0,0
C21000111,Asia Pacific,800-000489,10/29/2021,Q322Wk04,176,0,2,0,0,6,176,0,0
C21000111,Asia Pacific,800-000489,11/5/2021,Q322Wk05,0,0,-1,0,0,6,176,0,0
C21000111,Asia Pacific,800-000489,11/12/2021,Q322Wk06,0,0,1,0,0,6,176,0,0
C21000111,Asia Pacific,800-000489,11/19/2021,Q322Wk07,0,0,0,0,0,6,176,0,0
C21000111,Asia Pacific,800-000489,11/26/2021,Q322Wk08,40,0,0,0,0,150,40,0,0
C21000111,Asia Pacific,800-000489,12/3/2021,Q322Wk09,272,0,54,0,0,124,312,0,0
C21000111,Asia Pacific,800-000489,12/10/2021,Q322Wk10,0,0,41,0,0,80,312,0,0
C21000111,Asia Pacific,800-000489,12/17/2021,Q322Wk11,0,0,20,0,0,60,312,0,0
C21000111,Asia Pacific,800-000489,12/24/2021,Q322Wk12,0,0,40,0,0,26,272,0,0
C21000111,Asia Pacific,800-000489,12/31/2021,Q322Wk13,0,0,26,0,0,312,0,0,0
C21000111,Asia Pacific,800-000490,10/1/2021,Q222Wk13,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,10/8/2021,Q322Wk01,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,10/15/2021,Q322Wk02,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,10/22/2021,Q322Wk03,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,10/29/2021,Q322Wk04,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,11/5/2021,Q322Wk05,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,11/12/2021,Q322Wk06,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,11/19/2021,Q322Wk07,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,11/26/2021,Q322Wk08,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,12/3/2021,Q322Wk09,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,12/10/2021,Q322Wk10,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,12/17/2021,Q322Wk11,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,12/24/2021,Q322Wk12,0,0,0,0,0,920,0,0,0
C21000111,Asia Pacific,800-000490,12/31/2021,Q322Wk13,0,0,2,0,0,918,0,0,0
C21000111,Asia Pacific,800-000491,10/1/2021,Q222Wk13,0,0,7,0,0,150,0,0,0
C21000111,Asia Pacific,800-000491,10/8/2021,Q322Wk01,0,0,142,0,0,148,0,0,0
C21000111,Asia Pacific,800-000491,10/15/2021,Q322Wk02,0,0,2,0,0,148,0,0,0
C21000111,Asia Pacific,800-000491,10/22/2021,Q322Wk03,0,0,38,0,0,110,0,0,0
C21000111,Asia Pacific,800-000491,10/29/2021,Q322Wk04,0,0,12,0,0,98,0,0,0
C21000111,Asia Pacific,800-000491,11/5/2021,Q322Wk05,0,0,2,0,0,92,0,0,0
C21000111,Asia Pacific,800-000491,11/12/2021,Q322Wk06,336,0,6,0,0,90,336,0,0
C21000111,Asia Pacific,800-000491,11/19/2021,Q322Wk07,0,0,6,0,0,84,336,0,0
C21000111,Asia Pacific,800-000491,11/26/2021,Q322Wk08,0,0,61,0,0,23,336,0,0
C21000111,Asia Pacific,800-000491,12/3/2021,Q322Wk09,0,0,0,0,0,16,336,0,0
C21000111,Asia Pacific,800-000491,12/10/2021,Q322Wk10,0,0,9,0,0,14,0,0,0
C21000111,Asia Pacific,800-000491,12/17/2021,Q322Wk11,0,0,2,0,0,12,0,0,0
C21000111,Asia Pacific,800-000491,12/24/2021,Q322Wk12,0,0,11,0,0,1,0,0,0
C21000111,Asia Pacific,800-000491,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000111,Asia Pacific,800-000492,10/1/2021,Q222Wk13,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,10/8/2021,Q322Wk01,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,10/15/2021,Q322Wk02,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,10/22/2021,Q322Wk03,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,10/29/2021,Q322Wk04,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,11/5/2021,Q322Wk05,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,11/12/2021,Q322Wk06,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000492,11/19/2021,Q322Wk07,0,0,1,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,11/26/2021,Q322Wk08,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,12/3/2021,Q322Wk09,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,12/10/2021,Q322Wk10,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,12/17/2021,Q322Wk11,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,12/24/2021,Q322Wk12,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000492,12/31/2021,Q322Wk13,0,0,0,0,0,99,0,0,0
C21000111,Asia Pacific,800-000493,10/1/2021,Q222Wk13,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,10/8/2021,Q322Wk01,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,10/15/2021,Q322Wk02,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,10/22/2021,Q322Wk03,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,10/29/2021,Q322Wk04,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,11/5/2021,Q322Wk05,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,11/12/2021,Q322Wk06,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,11/19/2021,Q322Wk07,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,11/26/2021,Q322Wk08,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,12/3/2021,Q322Wk09,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,12/10/2021,Q322Wk10,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,12/17/2021,Q322Wk11,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,12/24/2021,Q322Wk12,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000493,12/31/2021,Q322Wk13,0,0,0,0,0,100,0,0,0
C21000111,Asia Pacific,800-000494,10/8/2021,Q322Wk01,280,0,0,0,0,0,280,0,0
C21000111,Asia Pacific,800-000494,10/15/2021,Q322Wk02,20,0,0,0,0,0,300,0,0
C21000111,Asia Pacific,800-000494,10/22/2021,Q322Wk03,0,0,0,0,0,280,300,0,0
C21000111,Asia Pacific,800-000494,10/29/2021,Q322Wk04,0,0,0,0,0,280,300,0,0
C21000111,Asia Pacific,800-000494,11/5/2021,Q322Wk05,0,0,280,0,0,0,20,0,0
C21000111,Asia Pacific,800-000494,11/12/2021,Q322Wk06,40,0,0,0,0,0,40,0,0
C21000111,Asia Pacific,800-000494,11/19/2021,Q322Wk07,0,0,0,0,0,20,40,0,0
C21000111,Asia Pacific,800-000494,11/26/2021,Q322Wk08,0,0,7,0,0,13,40,0,0
C21000111,Asia Pacific,800-000494,12/3/2021,Q322Wk09,72,0,0,0,0,0,112,0,0
C21000111,Asia Pacific,800-000494,12/10/2021,Q322Wk10,0,0,13,0,0,0,72,0,0
C21000111,Asia Pacific,800-000494,12/17/2021,Q322Wk11,0,0,0,0,0,0,72,0,0
C21000111,Asia Pacific,800-000494,12/24/2021,Q322Wk12,96,0,0,0,0,0,168,0,0
C21000111,Asia Pacific,800-000494,12/31/2021,Q322Wk13,0,0,0,0,0,1,96,0,0
C21000111,Asia Pacific,800-000495,10/8/2021,Q322Wk01,80,0,0,0,0,0,80,0,0
C21000111,Asia Pacific,800-000495,10/15/2021,Q322Wk02,0,0,0,0,0,0,80,0,0
C21000111,Asia Pacific,800-000495,10/22/2021,Q322Wk03,0,0,0,0,0,80,80,0,0
C21000111,Asia Pacific,800-000495,10/29/2021,Q322Wk04,0,0,0,0,0,80,80,0,0
C21000111,Asia Pacific,800-000495,11/5/2021,Q322Wk05,0,0,80,0,0,0,0,0,0
C21000111,Asia Pacific,800-000495,11/12/2021,Q322Wk06,240,0,0,0,0,0,240,0,0
C21000111,Asia Pacific,800-000495,11/19/2021,Q322Wk07,0,0,0,0,0,0,240,0,0
C21000111,Asia Pacific,800-000495,11/26/2021,Q322Wk08,0,0,0,0,0,0,240,0,0
C21000111,Asia Pacific,800-000495,12/3/2021,Q322Wk09,0,0,0,0,0,0,240,0,0
C21000111,Asia Pacific,800-000495,12/10/2021,Q322Wk10,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000495,12/17/2021,Q322Wk11,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000495,12/31/2021,Q322Wk13,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000496,10/15/2021,Q322Wk02,100,0,0,0,0,0,100,0,0
C21000111,Asia Pacific,800-000496,10/22/2021,Q322Wk03,0,0,0,0,0,100,100,0,0
C21000111,Asia Pacific,800-000496,10/29/2021,Q322Wk04,0,0,0,0,0,100,100,0,0
C21000111,Asia Pacific,800-000496,11/5/2021,Q322Wk05,0,0,100,0,0,0,100,0,0
C21000111,Asia Pacific,800-000496,11/12/2021,Q322Wk06,20,0,0,0,0,0,20,0,0
C21000111,Asia Pacific,800-000496,11/19/2021,Q322Wk07,0,0,0,0,0,0,20,0,0
C21000111,Asia Pacific,800-000496,11/26/2021,Q322Wk08,0,0,0,0,0,0,20,0,0
C21000111,Asia Pacific,800-000496,12/3/2021,Q322Wk09,0,0,0,0,0,0,20,0,0
C21000111,Asia Pacific,800-000496,12/10/2021,Q322Wk10,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000496,12/17/2021,Q322Wk11,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000496,12/24/2021,Q322Wk12,52,0,0,0,0,0,52,0,0
C21000111,Asia Pacific,800-000496,12/31/2021,Q322Wk13,0,0,0,0,0,0,52,0,0
C21000111,Asia Pacific,800-000497,11/12/2021,Q322Wk06,196,0,0,0,0,0,196,0,0
C21000111,Asia Pacific,800-000497,11/19/2021,Q322Wk07,0,0,0,0,0,0,196,0,0
C21000111,Asia Pacific,800-000497,11/26/2021,Q322Wk08,0,0,0,0,0,0,196,0,0
C21000111,Asia Pacific,800-000497,12/3/2021,Q322Wk09,0,0,0,0,0,0,196,0,0
C21000111,Asia Pacific,800-000497,12/10/2021,Q322Wk10,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000497,12/17/2021,Q322Wk11,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000497,12/31/2021,Q322Wk13,0,0,0,0,0,0,0,0,0
C21000111,Asia Pacific,800-000498,10/1/2021,Q222Wk13,0,0,0,0,0,500,500,0,0
C21000111,Asia Pacific,800-000498,10/8/2021,Q322Wk01,0,0,0,0,0,500,500,0,0
C21000111,Asia Pacific,800-000498,10/15/2021,Q322Wk02,0,0,0,0,0,500,500,0,0
C21000111,Asia Pacific,800-000498,10/22/2021,Q322Wk03,0,0,26,0,0,474,0,0,0
C21000111,Asia Pacific,800-000498,10/29/2021,Q322Wk04,0,0,330,0,0,144,0,0,0
C21000111,Asia Pacific,800-000498,11/5/2021,Q322Wk05,0,0,144,0,0,0,0,0,0
C21000111,Asia Pacific,800-000498,11/12/2021,Q322Wk06,2000,0,0,0,0,0,2000,0,0
C21000111,Asia Pacific,800-000498,11/19/2021,Q322Wk07,0,0,0,0,0,0,2000,0,0
C21000111,Asia Pacific,800-000498,11/26/2021,Q322Wk08,0,0,0,0,0,0,2000,0,0
C21000111,Asia Pacific,800-000498,12/3/2021,Q322Wk09,0,0,400,0,0,1240,2000,0,0
C21000111,Asia Pacific,800-000498,12/10/2021,Q322Wk10,0,0,306,0,0,934,0,0,0
C21000111,Asia Pacific,800-000498,12/17/2021,Q322Wk11,0,0,60,0,0,874,0,0,0
C21000111,Asia Pacific,800-000498,12/24/2021,Q322Wk12,0,0,29,0,0,845,0,0,0
C21000111,Asia Pacific,800-000498,12/31/2021,Q322Wk13,0,0,28,0,0,817,0,0,0
C21000111,Asia Pacific,800-000499,10/1/2021,Q222Wk13,0,0,0,0,0,300,300,0,0
C21000111,Asia Pacific,800-000499,10/8/2021,Q322Wk01,0,0,0,0,0,300,300,0,0
C21000111,Asia Pacific,800-000499,10/15/2021,Q322Wk02,0,0,0,0,0,300,300,0,0
C21000111,Asia Pacific,800-000499,10/22/2021,Q322Wk03,0,0,222,0,0,78,0,0,0
C21000111,Asia Pacific,800-000499,10/29/2021,Q322Wk04,372,0,57,0,0,21,372,0,0
C21000111,Asia Pacific,800-000499,11/5/2021,Q322Wk05,0,0,21,0,0,0,372,0,0
C21000111,Asia Pacific,800-000499,11/12/2021,Q322Wk06,1608,0,0,0,0,0,1980,0,0
C21000111,Asia Pacific,800-000499,11/19/2021,Q322Wk07,0,0,0,0,0,0,1980,0,0
C21000111,Asia Pacific,800-000499,11/26/2021,Q322Wk08,0,0,0,0,0,372,1608,0,0
C21000111,Asia Pacific,800-000499,12/3/2021,Q322Wk09,0,0,450,0,0,374,1608,0,0
C21000111,Asia Pacific,800-000499,12/10/2021,Q322Wk10,0,0,322,0,0,52,0,0,0
C21000111,Asia Pacific,800-000499,12/17/2021,Q322Wk11,0,0,49,0,0,3,0,0,0
C21000111,Asia Pacific,800-000499,12/24/2021,Q322Wk12,100,0,0,0,0,3,100,0,0
C21000111,Asia Pacific,800-000499,12/31/2021,Q322Wk13,0,0,0,0,0,3,100,0,0
C21000111,Asia Pacific,800-000500,10/1/2021,Q222Wk13,0,0,0,0,0,480,480,0,0
C21000111,Asia Pacific,800-000500,10/8/2021,Q322Wk01,0,0,0,0,0,480,480,0,0
C21000111,Asia Pacific,800-000500,10/15/2021,Q322Wk02,20,0,0,0,0,480,500,0,0
C21000111,Asia Pacific,800-000500,10/22/2021,Q322Wk03,0,0,222,0,0,278,20,0,0
C21000111,Asia Pacific,800-000500,10/29/2021,Q322Wk04,124,0,188,0,0,90,144,0,0
C21000111,Asia Pacific,800-000500,11/5/2021,Q322Wk05,0,0,90,0,0,0,144,0,0
C21000111,Asia Pacific,800-000500,11/12/2021,Q322Wk06,540,0,0,0,0,0,664,0,0
C21000111,Asia Pacific,800-000500,11/19/2021,Q322Wk07,0,0,-4,0,0,4,664,0,0
C21000111,Asia Pacific,800-000500,11/26/2021,Q322Wk08,512,0,0,0,0,128,1052,0,0
C21000111,Asia Pacific,800-000500,12/3/2021,Q322Wk09,0,0,124,0,0,4,1052,0,0
C21000111,Asia Pacific,800-000500,12/10/2021,Q322Wk10,0,0,0,0,0,4,512,0,0
C21000111,Asia Pacific,800-000500,12/17/2021,Q322Wk11,0,0,0,0,0,4,512,0,0
C21000111,Asia Pacific,800-000500,12/24/2021,Q322Wk12,0,0,3,0,0,1,0,0,0
C21000111,Asia Pacific,800-000500,12/31/2021,Q322Wk13,1500,0,0,0,0,513,1500,0,0
C21000111,Asia Pacific,800-000501,10/1/2021,Q222Wk13,0,0,3,0,0,28,0,0,0
C21000111,Asia Pacific,800-000501,10/8/2021,Q322Wk01,0,0,2,0,0,25,0,0,0
C21000111,Asia Pacific,800-000501,10/15/2021,Q322Wk02,0,0,1,0,0,25,0,0,0
C21000111,Asia Pacific,800-000501,10/22/2021,Q322Wk03,0,0,0,0,0,25,0,0,0
C21000111,Asia Pacific,800-000501,10/29/2021,Q322Wk04,0,0,2,0,0,23,0,0,0
C21000111,Asia Pacific,800-000501,11/5/2021,Q322Wk05,0,0,0,0,0,23,0,0,0
C21000111,Asia Pacific,800-000501,11/12/2021,Q322Wk06,0,0,4,0,0,19,0,0,0
C21000111,Asia Pacific,800-000501,11/19/2021,Q322Wk07,0,0,1,0,0,18,0,0,0
C21000111,Asia Pacific,800-000501,11/26/2021,Q322Wk08,0,0,0,0,0,17,0,0,0
C21000111,Asia Pacific,800-000501,12/3/2021,Q322Wk09,0,0,2,0,0,16,0,0,0
C21000111,Asia Pacific,800-000501,12/10/2021,Q322Wk10,0,0,0,0,0,16,0,0,0
C21000111,Asia Pacific,800-000501,12/17/2021,Q322Wk11,0,0,0,0,0,16,0,0,0
C21000111,Asia Pacific,800-000501,12/24/2021,Q322Wk12,0,0,16,0,0,0,0,0,0
C21000111,Asia Pacific,800-000502,10/1/2021,Q222Wk13,0,0,3,0,0,91,0,0,0
C21000111,Asia Pacific,800-000502,10/8/2021,Q322Wk01,0,0,10,0,0,87,0,0,0
C21000111,Asia Pacific,800-000502,10/15/2021,Q322Wk02,0,0,18,0,0,69,0,0,0
C21000111,Asia Pacific,800-000502,10/22/2021,Q322Wk03,0,0,2,0,0,67,0,0,0
C21000111,Asia Pacific,800-000502,10/29/2021,Q322Wk04,12,0,3,0,0,64,12,0,0
C21000111,Asia Pacific,800-000502,11/5/2021,Q322Wk05,0,0,31,0,0,33,12,0,0
C21000111,Asia Pacific,800-000502,11/12/2021,Q322Wk06,0,0,16,0,0,17,12,0,0
C21000111,Asia Pacific,800-000502,11/19/2021,Q322Wk07,0,0,13,0,0,4,12,0,0
C21000111,Asia Pacific,800-000502,11/26/2021,Q322Wk08,36,0,4,0,0,12,36,0,0
C21000111,Asia Pacific,800-000502,12/3/2021,Q322Wk09,18,0,12,0,0,0,54,0,0
C21000111,Asia Pacific,800-000502,12/10/2021,Q322Wk10,0,0,0,0,0,0,54,0,0
